trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1880,False,"{'a': 0.5, 'e': 0.5897880250310982}",20,2,11.894418029409717,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 0.5893841722742182}",25,0,-34.61304829868224,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
1882,False,"{'a': 0.5, 'e': 0.5889801721712982}",20,1,-60.49094013244634,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.5885760248233382}",25,15,17.396320153456127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.588171730331375}",20,6,-50.16308057805549,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1885,False,"{'a': 0.5, 'e': 0.5877672887964824}",20,5,-29.24944078697896,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1886,False,"{'a': 0.5, 'e': 0.5873627003197706}",20,0,-37.632591715759375,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1887,False,"{'a': 0.5, 'e': 0.5869579650023868}",25,0,-105.92853267805656,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
1888,False,"{'a': 0.5, 'e': 0.5865530829455147}",20,6,-13.417817462398782,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 0.5861480542503751}",20,0,-30.384398769475425,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1890,False,"{'a': 0.5, 'e': 0.5857428790182249}",25,18,-5.3408606444550895,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.585337557350358}",20,1,-79.08560488146996,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
1892,False,"{'a': 0.5, 'e': 0.5849320893481047}",25,0,-115.92776736121631,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1893,False,"{'a': 0.5, 'e': 0.5845264751128323}",25,0,-155.3002180700309,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
1894,False,"{'a': 0.5, 'e': 0.5841207147459441}",30,20,-3.214226830457912,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.5837148083488802}",20,0,-26.921273731687307,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1896,False,"{'a': 0.5, 'e': 0.5833087560231173}",20,0,5.271538297397617,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1897,False,"{'a': 0.5, 'e': 0.5829025578701684}",20,0,-8.070351369822035,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1898,False,"{'a': 0.5, 'e': 0.582496213991583}",25,16,-20.120150403561283,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 0.5820897244889474}",20,4,-66.8479580171687,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
1900,False,"{'a': 0.5, 'e': 0.5816830894638835}",20,0,-81.29467490943594,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1901,False,"{'a': 0.5, 'e': 0.5812763090180503}",20,0,-57.90329612988877,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1902,False,"{'a': 0.5, 'e': 0.5808693832531429}",20,1,-35.61450651757625,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1903,False,"{'a': 0.5, 'e': 0.5804623122708926}",20,0,-12.02510318038585,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1904,False,"{'a': 0.5, 'e': 0.5800550961730674}",20,13,9.135724773464561,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.5, 'e': 0.579647735061471}",20,0,-86.0301069052367,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1906,False,"{'a': 0.5, 'e': 0.579240229037944}",20,5,-60.075673443457276,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
1907,False,"{'a': 0.5, 'e': 0.5788325782043628}",20,0,-0.9560804554154818,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1908,False,"{'a': 0.5, 'e': 0.57842478266264}",20,13,-31.00813822122844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1909,False,"{'a': 0.5, 'e': 0.5780168425147245}",20,7,10.395368092942299,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1910,False,"{'a': 0.5, 'e': 0.5776087578626015}",25,0,-30.57097211468067,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
1911,False,"{'a': 0.5, 'e': 0.577200528808292}",30,21,8.357489161540343,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.5, 'e': 0.5767921554538531}",20,6,0.8666326491080381,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1913,False,"{'a': 0.5, 'e': 0.5763836379013786}",20,8,-25.676330810593186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1914,False,"{'a': 0.5, 'e': 0.5759749762529975}",20,14,11.789777954720353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.5, 'e': 0.5755661706108754}",20,0,-68.72633089834926,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
1916,False,"{'a': 0.5, 'e': 0.5751572210772136}",20,0,1.3038889878374116,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1917,False,"{'a': 0.5, 'e': 0.5747481277542495}",20,10,-19.21053210460933,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1918,False,"{'a': 0.5, 'e': 0.5743388907442566}",20,0,-74.16189930482749,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1919,False,"{'a': 0.5, 'e': 0.5739295101495439}",20,0,-58.39291519604496,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1920,False,"{'a': 0.5, 'e': 0.5735199860724567}",20,16,8.586145626179398,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.5, 'e': 0.5731103186153759}",25,0,-35.82226638615298,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1922,False,"{'a': 0.5, 'e': 0.5727005078807185}",30,11,-14.695198307973284,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 0.572290553970937}",25,3,-34.30109713278129,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 0.5718804569885201}",20,0,-25.269785072317212,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1925,False,"{'a': 0.5, 'e': 0.5714702170359919}",20,0,-22.009694385381263,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1926,False,"{'a': 0.5, 'e': 0.5710598342159123}",25,0,-45.62335521992551,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1927,False,"{'a': 0.5, 'e': 0.5706493086308773}",25,0,-43.48980875881812,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1928,False,"{'a': 0.5, 'e': 0.570238640383518}",20,10,-7.611366967198514,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1929,False,"{'a': 0.5, 'e': 0.5698278295765016}",20,0,-99.48443766527447,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
1930,False,"{'a': 0.5, 'e': 0.5694168763125309}",20,0,-138.38485573860487,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
1931,False,"{'a': 0.5, 'e': 0.5690057806943439}",30,13,9.302763410920296,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.5, 'e': 0.5685945428247148}",20,6,-17.56044062906093,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1933,False,"{'a': 0.5, 'e': 0.5681831628064529}",20,0,-35.2774769345674,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1934,False,"{'a': 0.5, 'e': 0.5677716407424033}",25,0,-27.291220910321837,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1935,False,"{'a': 0.5, 'e': 0.5673599767354465}",20,6,-6.0839253938828,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1936,False,"{'a': 0.5, 'e': 0.5669481708884984}",25,14,-3.9943219677943556,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1937,False,"{'a': 0.5, 'e': 0.5665362233045105}",20,7,-3.876256460936837,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1938,False,"{'a': 0.5, 'e': 0.5661241340864698}",25,0,-0.2738410460183003,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1939,False,"{'a': 0.5, 'e': 0.5657119033373985}",25,13,10.636438963120789,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1940,False,"{'a': 0.5, 'e': 0.5652995311603544}",25,10,12.36292716039394,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 0.5648870176584302}",20,0,-86.06156527958898,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1942,False,"{'a': 0.5, 'e': 0.5644743629347548}",20,0,-17.01443674385981,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1943,False,"{'a': 0.5, 'e': 0.5640615670924914}",25,5,-75.18837036909508,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1944,False,"{'a': 0.5, 'e': 0.5636486302348394}",30,23,11.025434415911148,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.5, 'e': 0.5632355524650325}",20,6,-6.817916798894723,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 0.5628223338863407}",20,7,-1.8456676024139456,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1947,False,"{'a': 0.5, 'e': 0.5624089746020682}",25,10,-66.48379389105341,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
1948,False,"{'a': 0.5, 'e': 0.561995474715555}",25,0,-112.52957414773451,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1949,False,"{'a': 0.5, 'e': 0.561581834330176}",20,16,5.243305894629468,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.5, 'e': 0.5611680535493414}",20,14,-2.075343263388829,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1951,False,"{'a': 0.5, 'e': 0.5607541324764963}",20,12,-30.62734206936188,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1952,False,"{'a': 0.5, 'e': 0.5603400712151211}",30,15,-11.835950193709253,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1953,False,"{'a': 0.5, 'e': 0.5599258698687309}",20,6,-38.001796052347146,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1954,False,"{'a': 0.5, 'e': 0.5595115285408763}",20,3,-43.84142623340198,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1955,False,"{'a': 0.5, 'e': 0.5590970473351423}",25,5,-11.156301132284078,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1956,False,"{'a': 0.5, 'e': 0.5586824263551494}",20,0,-69.24912195134827,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
1957,False,"{'a': 0.5, 'e': 0.5582676657045529}",20,0,-30.760803576077073,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1958,False,"{'a': 0.5, 'e': 0.5578527654870429}",20,9,-17.69884294359149,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1959,False,"{'a': 0.5, 'e': 0.5574377258063443}",25,7,-62.2122191511164,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
1960,False,"{'a': 0.5, 'e': 0.5570225467662173}",25,16,2.5059857486348758,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.5, 'e': 0.5566072284704564}",20,10,-24.036652720388474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1962,False,"{'a': 0.5, 'e': 0.5561917710228914}",25,7,-53.2576368119041,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1963,False,"{'a': 0.5, 'e': 0.5557761745273864}",30,0,-35.09688307835523,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1964,False,"{'a': 0.5, 'e': 0.5553604390878408}",30,18,-72.12966753102496,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
1965,False,"{'a': 0.5, 'e': 0.5549445648081882}",20,12,-6.972682242202069,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1966,False,"{'a': 0.5, 'e': 0.5545285517923974}",20,0,-96.07366422849849,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
1967,False,"{'a': 0.5, 'e': 0.5541124001444714}",25,0,-42.911742756516595,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1968,False,"{'a': 0.5, 'e': 0.5536961099684484}",25,13,1.2419291043868281,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1969,False,"{'a': 0.5, 'e': 0.5532796813684007}",20,4,-43.38687549872471,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1970,False,"{'a': 0.5, 'e': 0.5528631144484356}",20,16,6.028711647663196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.5, 'e': 0.5524464093126946}",20,14,-2.092174199955048,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1972,False,"{'a': 0.5, 'e': 0.5520295660653544}",20,6,9.834012624883187,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.5, 'e': 0.5516125848106254}",20,0,-53.094832572143964,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1974,False,"{'a': 0.5, 'e': 0.5511954656527531}",20,2,-40.68162529433546,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1975,False,"{'a': 0.5, 'e': 0.5507782086960172}",20,7,-31.161119815902364,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 0.5503608140447321}",25,17,2.063099244579634,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1977,False,"{'a': 0.5, 'e': 0.5499432818032464}",25,9,23.330556470089864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.5, 'e': 0.549525612075943}",20,0,-1.482526265597826,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1979,False,"{'a': 0.5, 'e': 0.5491078049672394}",20,12,-38.313890748522226,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1980,False,"{'a': 0.5, 'e': 0.5486898605815875}",20,0,-12.331276752983431,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
1981,False,"{'a': 0.5, 'e': 0.5482717790234733}",30,0,-60.72928704624377,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
1982,False,"{'a': 0.5, 'e': 0.5478535603974173}",25,18,-40.05944686417229,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1983,False,"{'a': 0.5, 'e': 0.5474352048079739}",20,11,-10.034558358196842,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.5, 'e': 0.5470167123597323}",25,0,-46.81687745704608,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1985,False,"{'a': 0.5, 'e': 0.5465980831573153}",20,0,-70.46438733209826,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
1986,False,"{'a': 0.5, 'e': 0.5461793173053804}",25,9,-13.463832724313615,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 0.545760414908619}",20,0,-101.19510808777096,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
1988,False,"{'a': 0.5, 'e': 0.5453413760717568}",25,4,-88.70852070773877,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 1}",1
1989,False,"{'a': 0.5, 'e': 0.5449222008995533}",20,0,-52.279728792651184,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1990,False,"{'a': 0.5, 'e': 0.5445028894968026}",20,0,12.481005167460133,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1991,False,"{'a': 0.5, 'e': 0.5440834419683322}",20,8,-12.44761802612649,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 0.5436638584190042}",25,17,2.1923811671451716,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.5, 'e': 0.5432441389537144}",20,0,-109.2892035591191,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
1994,False,"{'a': 0.5, 'e': 0.5428242836773928}",25,2,-88.57178800907712,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 1}",1
1995,False,"{'a': 0.5, 'e': 0.542404292695003}",25,10,-16.880892884784448,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 0.5419841661115429}",20,10,-47.32968655951658,"{0: 7, 1: 0, 2: 0, 3: 3, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 0.541563904032044}",20,9,-106.9360861285897,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 2}",1
1998,False,"{'a': 0.5, 'e': 0.5411435065615721}",25,9,-28.11965054251276,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1999,False,"{'a': 0.5, 'e': 0.5407229738052262}",25,1,-154.52938844465166,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 2}",1
2000,False,"{'a': 0.5, 'e': 0.5403023058681397}",20,0,-15.546212827632004,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2001,False,"{'a': 0.5, 'e': 0.5398815028554796}",20,0,-41.28191243319529,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
2002,False,"{'a': 0.5, 'e': 0.5394605648724464}",20,0,-22.05551951629729,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
2003,False,"{'a': 0.5, 'e': 0.539039492024275}",25,2,-99.47061280665939,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 3}",1
2004,False,"{'a': 0.5, 'e': 0.5386182844162335}",30,11,-31.291024569374347,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
2005,False,"{'a': 0.5, 'e': 0.5381969421536236}",30,0,-161.77114956621833,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",1
2006,False,"{'a': 0.5, 'e': 0.5377754653417808}",20,13,11.860381677839655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.5, 'e': 0.5373538540860746}",20,0,-18.49547786758226,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2008,False,"{'a': 0.5, 'e': 0.5369321084919078}",20,0,19.95751805847019,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2009,False,"{'a': 0.5, 'e': 0.5365102286647165}",20,2,-78.77719844264993,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
2010,False,"{'a': 0.5, 'e': 0.5360882147099707}",25,11,-21.107190979506733,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
2011,False,"{'a': 0.5, 'e': 0.5356660667331743}",20,0,-122.97354675465698,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
2012,False,"{'a': 0.5, 'e': 0.5352437848398639}",20,0,-47.66341147256916,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
2013,False,"{'a': 0.5, 'e': 0.5348213691356102}",20,10,-2.7095215662437635,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2014,False,"{'a': 0.5, 'e': 0.5343988197260167}",30,7,-39.5064404705452,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
2015,False,"{'a': 0.5, 'e': 0.5339761367167213}",25,13,-82.17318665566218,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 2}",1
2016,False,"{'a': 0.5, 'e': 0.5335533202133944}",20,0,-67.8656603276765,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
2017,False,"{'a': 0.5, 'e': 0.5331303703217403}",20,0,-47.597338088124424,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2018,False,"{'a': 0.5, 'e': 0.5327072871474963}",20,3,-22.386429260443993,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
2019,False,"{'a': 0.5, 'e': 0.5322840707964333}",25,0,-18.713094646656113,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
2020,False,"{'a': 0.5, 'e': 0.5318607213743555}",25,0,-9.463603066231741,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
2021,False,"{'a': 0.5, 'e': 0.5314372389871}",20,10,-0.777953219596778,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2022,False,"{'a': 0.5, 'e': 0.5310136237405374}",20,11,-54.17233258530025,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
2023,False,"{'a': 0.5, 'e': 0.5305898757405719}",30,15,15.105038335517424,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.5, 'e': 0.5301659950931401}",20,0,-35.64088620065967,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2025,False,"{'a': 0.5, 'e': 0.5297419819042124}",20,10,-40.153720096368666,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
2026,False,"{'a': 0.5, 'e': 0.5293178362797918}",20,11,16.63197673094666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.5, 'e': 0.528893558325915}",25,3,-42.54031473457912,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 0}",1
2028,False,"{'a': 0.5, 'e': 0.5284691481486513}",20,5,-91.32618845729999,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 1}",1
2029,False,"{'a': 0.5, 'e': 0.5280446058541035}",20,0,-29.12877695586748,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2030,False,"{'a': 0.5, 'e': 0.5276199315484067}",20,8,-5.508925825579178,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2031,False,"{'a': 0.5, 'e': 0.5271951253377299}",20,0,-42.51814430225691,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
2032,False,"{'a': 0.5, 'e': 0.5267701873282746}",20,10,-33.89849752183812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2033,False,"{'a': 0.5, 'e': 0.5263451176262752}",25,7,22.531727127503075,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.5, 'e': 0.525919916337999}",20,10,11.566053169620636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.5, 'e': 0.5254945835697464}",20,2,-38.1236076163126,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
2036,False,"{'a': 0.5, 'e': 0.5250691194278508}",25,8,-41.73320616063984,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2037,False,"{'a': 0.5, 'e': 0.5246435240186782}",20,0,3.1890843225496255,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2038,False,"{'a': 0.5, 'e': 0.524217797448627}",20,3,-70.88627261672318,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
2039,False,"{'a': 0.5, 'e': 0.5237919398241294}",20,9,-29.50152404361078,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
2040,False,"{'a': 0.5, 'e': 0.5233659512516495}",20,6,-72.36440235201067,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
2041,False,"{'a': 0.5, 'e': 0.5229398318376847}",20,12,5.058804486888383,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2042,False,"{'a': 0.5, 'e': 0.5225135816887643}",30,17,15.573282909491228,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.5, 'e': 0.5220872009114514}",30,13,-8.209438917458424,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
2044,False,"{'a': 0.5, 'e': 0.521660689612341}",20,0,16.30733702249598,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2045,False,"{'a': 0.5, 'e': 0.5212340478980609}",20,15,-0.3451117264317496,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2046,False,"{'a': 0.5, 'e': 0.5208072758752714}",30,18,11.073827491932763,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2047,False,"{'a': 0.5, 'e': 0.5203803736506659}",20,0,12.868288385986556,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2048,False,"{'a': 0.5, 'e': 0.5199533413309696}",25,0,-39.55994590417074,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
2049,False,"{'a': 0.5, 'e': 0.5195261790229407}",20,0,-82.9668517947874,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
2050,False,"{'a': 0.5, 'e': 0.5190988868333698}",20,13,3.7270934613343187,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2051,False,"{'a': 0.5, 'e': 0.5186714648690796}",25,6,-94.77075301093537,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 3}",1
2052,False,"{'a': 0.5, 'e': 0.5182439132369261}",20,9,-21.34487170902429,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
2053,False,"{'a': 0.5, 'e': 0.517816232043797}",20,0,-43.50240012170053,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2054,False,"{'a': 0.5, 'e': 0.5173884213966127}",25,0,-83.10618246847521,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
2055,False,"{'a': 0.5, 'e': 0.5169604814023254}",25,0,-54.5243644464781,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
2056,False,"{'a': 0.5, 'e': 0.5165324121679207}",25,18,-0.09762179544554428,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2057,False,"{'a': 0.5, 'e': 0.5161042138004156}",25,0,-135.6828094736947,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",1
2058,False,"{'a': 0.5, 'e': 0.5156758864068598}",20,13,-28.57324110480832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2059,False,"{'a': 0.5, 'e': 0.5152474300943349}",20,9,-13.526199542190476,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
2060,False,"{'a': 0.5, 'e': 0.5148188449699553}",25,17,-33.64692938020468,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
